FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.13930792,13930792,POINT (16.325487912113633 48.216215170037394),Mayssengasse,Mayssengasse,9,,1,https://anachb.vor.at?P=SQ&input=Wien%20Mayssengasse&start=1,
OEFFHALTESTOGD.13930793,13930793,POINT (16.325892112841363 48.216005669504035),Mayssengasse,Mayssengasse,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Mayssengasse&start=1,
OEFFHALTESTOGD.13930794,13930794,POINT (16.325020812175282 48.2159697695595),Mayssengasse,Mayssengasse,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Mayssengasse&start=1,
OEFFHALTESTOGD.13930795,13930795,POINT (16.504701813257558 48.23808816954075),Mayredergasse,Mayredergasse,"95A,97A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Mayredergasse&start=1,
OEFFHALTESTOGD.13930796,13930796,POINT (16.50442331324713 48.23823166973434),Mayredergasse,Mayredergasse,95A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Mayredergasse&start=1,
OEFFHALTESTOGD.13931548,13931548,POINT (16.316612512883303 48.13517706922833),Stipcakgasse,Stipcakgasse,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Stipcakgasse&start=1,
OEFFHALTESTOGD.13931549,13931549,POINT (16.318741611792674 48.1312440695975),Wienerflurgasse,Wienerflurgasse,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Wienerflurgasse&start=1,
OEFFHALTESTOGD.13931550,13931550,POINT (16.49451491278347 48.178162169368896),Zentraltanklager,Zentraltanklager,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentraltanklager&start=1,
OEFFHALTESTOGD.13931551,13931551,POINT (16.302279809001583 48.12247178164102),Brunn/Geb. Auf der Schanz,Brunn/Geb. Auf der Schanz,"268,270",,3,https://anachb.vor.at?P=SQ&input=Brunn%20am%20Gebirge%20Auf%20der%20Schanz&start=1,
OEFFHALTESTOGD.13931552,13931552,POINT (16.302333708851 48.12237588157607),Brunn/Geb. Auf der Schanz,Brunn/Geb. Auf der Schanz,"268,270",,3,https://anachb.vor.at?P=SQ&input=Brunn%20am%20Gebirge%20Auf%20der%20Schanz&start=1,
OEFFHALTESTOGD.13931553,13931553,POINT (16.413140982146924 48.21561064255183),Krieau,Krieau,VAB 3,,3,https://anachb.vor.at?P=SQ&input=Wien%20Krieau&start=1,
OEFFHALTESTOGD.13931554,13931554,POINT (16.422097178771942 48.2111510393021),Stadion (Stephanie-Endres-Straße),Stadion (Stephanie-Endres-Straße),"N81,VAB 3",,3,https://anachb.vor.at?P=SQ&input=Wien%20Stadion&start=1,
OEFFHALTESTOGD.13931555,13931555,POINT (16.421311213043833 48.2110253694361),Stadion (Olympiaplatz),Stadion (Olympiaplatz),11A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Stadion&start=1,
OEFFHALTESTOGD.13931556,13931556,POINT (16.422160077399024 48.21094753962079),Stadion (Stephanie-Endres-Straße),Stadion (Stephanie-Endres-Straße),"N81,VAB 3",,3,https://anachb.vor.at?P=SQ&input=Wien%20Stadion&start=1,
OEFFHALTESTOGD.13931557,13931557,POINT (16.421652613010743 48.21086967004274),Stadion (Olympiaplatz),Stadion (Olympiaplatz),11A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Stadion&start=1,
OEFFHALTESTOGD.13931558,13931558,POINT (16.43700481294082 48.20149426963517),Schipanygasse,Schipanygasse,"77A,79A,79B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Schipanygasse&start=1,
OEFFHALTESTOGD.13931559,13931559,POINT (16.436914912110474 48.20144047002937),Schipanygasse,Schipanygasse,"77A,79A,79B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Schipanygasse&start=1,
OEFFHALTESTOGD.13931560,13931560,POINT (16.395978711932358 48.222996469654255),Leopold-Moses-Gasse,Leopold-Moses-Gasse,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Leopold-Moses-Gasse&start=1,
OEFFHALTESTOGD.13931561,13931561,POINT (16.39492771321424 48.223571070144665),Leopold-Moses-Gasse,Leopold-Moses-Gasse,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Leopold-Moses-Gasse&start=1,
OEFFHALTESTOGD.13931562,13931562,POINT (16.39908691221928 48.22220646962697),Harkortstraße,Harkortstraße,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Harkortstraße&start=1,
OEFFHALTESTOGD.13931563,13931563,POINT (16.39899701263633 48.2221585697814),Harkortstraße,Harkortstraße,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Harkortstraße&start=1,
OEFFHALTESTOGD.13931564,13931564,POINT (16.402311812380663 48.220524669506524),Erlafstraße,Erlafstraße,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Erlafstraße&start=1,
OEFFHALTESTOGD.13931565,13931565,POINT (16.38496984665807 48.2980575528195),Langenzersdorfer Straße,Langenzersdorfer Straße,850,,3,https://anachb.vor.at?P=SQ&input=Wien%20Langenzersdorfer%20Straße&start=1,
OEFFHALTESTOGD.13931566,13931566,POINT (16.40117991234007 48.2181844692998),Molkereistraße,Molkereistraße,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Molkereistraße&start=1,
OEFFHALTESTOGD.13931567,13931567,POINT (16.400461312276626 48.22102746933439),Max-Winter-Platz,Max-Winter-Platz,82A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Max-Winter-Platz&start=1,
OEFFHALTESTOGD.13931568,13931568,POINT (16.295987212554085 48.15046836945778),"Atzgersdorf, Ziedlergasse","Atzgersdorf, Ziedlergasse",64A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf,%20Ziedlergasse&start=1",
OEFFHALTESTOGD.13931569,13931569,POINT (16.295601011791145 48.151439269509524),"Atzgersdorf, Ziedlergasse","Atzgersdorf, Ziedlergasse","58A,58B",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf,%20Ziedlergasse&start=1",
OEFFHALTESTOGD.13931570,13931570,POINT (16.295394311741205 48.172363369902314),Melchartgasse,Melchartgasse,"56A,56B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Melchartgasse&start=1,
OEFFHALTESTOGD.13931571,13931571,POINT (16.29514281300727 48.17255506931292),Melchartgasse,Melchartgasse,"56A,56B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Melchartgasse&start=1,
OEFFHALTESTOGD.13931572,13931572,POINT (16.390472011912944 48.17562226995279),Absberggasse,Absberggasse,"11,6,N6",,1,https://anachb.vor.at?P=SQ&input=Wien%20Absberggasse&start=1,
OEFFHALTESTOGD.13931573,13931573,POINT (16.39131641317168 48.1759337696339),Absberggasse (Gudrunstraße),Absberggasse (Gudrunstraße),"11,6,D,N6",,1,https://anachb.vor.at?P=SQ&input=Wien%20Absberggasse&start=1,
OEFFHALTESTOGD.13931574,13931574,POINT (16.390355212054796 48.17650286973005),Absberggasse (Schleife),Absberggasse (Schleife),D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Absberggasse&start=1,
OEFFHALTESTOGD.13931575,13931575,POINT (16.389906112769363 48.17625127001952),Absberggasse (Gudrunstraße),Absberggasse (Gudrunstraße),D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Absberggasse&start=1,
OEFFHALTESTOGD.13931576,13931576,POINT (16.483052412464858 48.20624206962011),Niedermeierweg,Niedermeierweg,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Niedermeierweg&start=1,
OEFFHALTESTOGD.13931577,13931577,POINT (16.48305241268408 48.206349869617675),Niedermeierweg,Niedermeierweg,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Niedermeierweg&start=1,
OEFFHALTESTOGD.13931578,13931578,POINT (16.38289021275074 48.179150469594994),Hlawkagasse,Hlawkagasse,D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hlawkagasse&start=1,
OEFFHALTESTOGD.13931579,13931579,POINT (16.382854312974175 48.179072669958735),Hlawkagasse,Hlawkagasse,D,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hlawkagasse&start=1,
OEFFHALTESTOGD.13931580,13931580,POINT (16.326080812122413 48.2317815692893),Schöffelgasse,Schöffelgasse,"40,9",,1,https://anachb.vor.at?P=SQ&input=Wien%20Schöffelgasse&start=1,
OEFFHALTESTOGD.13931581,13931581,POINT (16.321041212873677 48.178868969591264),Gatterholzgasse (Pohlgasse),Gatterholzgasse (Pohlgasse),9A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gatterholzgasse&start=1,
OEFFHALTESTOGD.13931582,13931582,POINT (16.321625112463586 48.178012369550444),Gatterholzgasse,Gatterholzgasse,9A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gatterholzgasse&start=1,
OEFFHALTESTOGD.13931583,13931583,POINT (16.431650813020514 48.26965126999504),Hertha-Kräftner-Gasse,Hertha-Kräftner-Gasse,29B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hertha-Kräftner-Gasse&start=1,
OEFFHALTESTOGD.13931584,13931584,POINT (16.431444213301994 48.26969306969432),Hertha-Kräftner-Gasse,Hertha-Kräftner-Gasse,29B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hertha-Kräftner-Gasse&start=1,
OEFFHALTESTOGD.13931585,13931585,POINT (16.420403913196935 48.274123669967366),Scottgasse,Scottgasse,30A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Scottgasse&start=1,
OEFFHALTESTOGD.13931586,13931586,POINT (16.38729201218493 48.201643969515025),Sechskrügelgasse,Sechskrügelgasse,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Sechskrügelgasse&start=1,
OEFFHALTESTOGD.13931587,13931587,POINT (16.387336911959355 48.20224866960057),Sechskrügelgasse,Sechskrügelgasse,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Sechskrügelgasse&start=1,
OEFFHALTESTOGD.13931588,13931588,POINT (16.529109012168842 48.21175566924476),Rosalia-Chladek-Gasse,Rosalia-Chladek-Gasse,88B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Rosalia-Chladek-Gasse&start=1,
OEFFHALTESTOGD.13931589,13931589,POINT (16.261330212429026 48.182313069367005),Seifertstraße,Seifertstraße,54B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Seifertstraße&start=1,
OEFFHALTESTOGD.13931590,13931590,POINT (16.261168512344607 48.18233706957353),Seifertstraße,Seifertstraße,54B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Seifertstraße&start=1,
OEFFHALTESTOGD.13931591,13931591,POINT (16.518140612797424 48.23103356955651),Strigelgasse,Strigelgasse,"89A,99A,99B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Strigelgasse&start=1,
OEFFHALTESTOGD.13931592,13931592,POINT (16.518257412233172 48.231099369427895),Strigelgasse,Strigelgasse,"89A,99A,99B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Strigelgasse&start=1,
OEFFHALTESTOGD.13930360,13930360,POINT (16.281735315268794 48.13200548831852),Liesing Bad (Manngasse),Liesing Bad (Manngasse),"207,61B",,3,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.13930361,13930361,POINT (16.281695011729333 48.13200546923521),Liesing Bad (Manngasse),Liesing Bad (Manngasse),"207,61B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.13930362,13930362,POINT (16.2813131162331 48.132503188687075),Liesing Bad (Perchtoldsdorfer Straße),Liesing Bad (Perchtoldsdorfer Straße),"207,255,256,257,258,61B",,3,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.13930363,13930363,POINT (16.28127281230444 48.13250316945558),Liesing Bad (Perchtoldsdorfer Straße),Liesing Bad (Perchtoldsdorfer Straße),"207,255,256,257,258,61B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.13930364,13930364,POINT (16.28145691664613 48.132479189212695),Liesing Bad (Perchtoldsdorfer Straße),Liesing Bad (Perchtoldsdorfer Straße),"255,256,257,258",,3,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Bad&start=1,
OEFFHALTESTOGD.13930365,13930365,POINT (16.290040411792265 48.13403196923894),Liesing Feuerwache,Liesing Feuerwache,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Feuerwache&start=1,
OEFFHALTESTOGD.13930366,13930366,POINT (16.290821912522386 48.1340379691883),Liesing Feuerwache,Liesing Feuerwache,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Feuerwache&start=1,
OEFFHALTESTOGD.13930367,13930367,POINT (16.293615711775082 48.13361226956347),Liesing Friedhof,Liesing Friedhof,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Friedhof&start=1,
OEFFHALTESTOGD.13930368,13930368,POINT (16.294091812107485 48.133642269313235),Liesing Friedhof,Liesing Friedhof,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing%20Friedhof&start=1,
OEFFHALTESTOGD.13930369,13930369,POINT (16.334147711852147 48.204020969247544),Moeringgasse,Moeringgasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Moeringgasse&start=1,
OEFFHALTESTOGD.13930370,13930370,POINT (16.414344618154153 48.13472134234684),Sebastianbrücke,Sebastianbrücke,"266,70A,N17",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sebastianbrücke&start=1,
OEFFHALTESTOGD.13930371,13930371,POINT (16.41462311861781 48.13450554175991),Sebastianbrücke,Sebastianbrücke,"266,70A,N17",,3,https://anachb.vor.at?P=SQ&input=Wien%20Sebastianbrücke&start=1,
OEFFHALTESTOGD.13930372,13930372,POINT (16.3062550129769 48.13651396955526),Liesinger-Flur-Gasse,Liesinger-Flur-Gasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesinger-Flur-Gasse&start=1,
OEFFHALTESTOGD.13930373,13930373,POINT (16.306425612397454 48.13673576957765),Liesinger-Flur-Gasse,Liesinger-Flur-Gasse,64A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesinger-Flur-Gasse&start=1,
OEFFHALTESTOGD.13930374,13930374,POINT (16.383447212617362 48.270261170176965),Jedleseer Friedhof,Jedleseer Friedhof,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jedleseer%20Friedhof&start=1,
OEFFHALTESTOGD.13930375,13930375,POINT (16.383510112370846 48.27012956949587),Jedleseer Friedhof,Jedleseer Friedhof,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jedleseer%20Friedhof&start=1,
OEFFHALTESTOGD.13930376,13930376,POINT (16.393095112521976 48.17939606931309),Lilienthalgasse (Faradaygasse),Lilienthalgasse (Faradaygasse),69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lilienthalgasse&start=1,
OEFFHALTESTOGD.13930377,13930377,POINT (16.391370312166522 48.178485569414185),Lilienthalgasse (Arsenalstraße),Lilienthalgasse (Arsenalstraße),69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lilienthalgasse&start=1,
OEFFHALTESTOGD.13930378,13930378,POINT (16.432082012003423 48.169631469785),Lindenbauergasse,Lindenbauergasse,69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lindenbauergasse&start=1,
OEFFHALTESTOGD.13930379,13930379,POINT (16.431911312994732 48.169769269600984),Lindenbauergasse,Lindenbauergasse,69A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lindenbauergasse&start=1,
OEFFHALTESTOGD.13930380,13930380,POINT (16.33769601243945 48.23676587015248),Linnéplatz,Linnéplatz,"37A,40A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Linnéplatz&start=1,
OEFFHALTESTOGD.13930381,13930381,POINT (16.337857712777208 48.2364786698831),Linnéplatz,Linnéplatz,"37A,40A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Linnéplatz&start=1,
OEFFHALTESTOGD.13930382,13930382,POINT (16.378560412004994 48.19917716983344),Lisztstraße,Lisztstraße,4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lisztstraße&start=1,
OEFFHALTESTOGD.13930383,13930383,POINT (16.378461612778008 48.19911126965801),Lisztstraße,Lisztstraße,4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lisztstraße&start=1,
OEFFHALTESTOGD.13930384,13930384,POINT (16.404863012319186 48.18451126955304),Litfaßstraße,Litfaßstraße,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20Litfaßstraße&start=1,
OEFFHALTESTOGD.13930385,13930385,POINT (16.406102712254537 48.18333736998603),Litfaßstraße,Litfaßstraße,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20Litfaßstraße&start=1,
OEFFHALTESTOGD.13930386,13930386,POINT (16.449554213088174 48.20507466994095),Raffineriestraße/Ostbahnbrücke,Raffineriestraße/Ostbahnbrücke,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Raffineriestraße/Ostbahnbrücke&start=1,
OEFFHALTESTOGD.13930387,13930387,POINT (16.4487547124949 48.2057930694751),Raffineriestraße/Ostbahnbrücke,Raffineriestraße/Ostbahnbrücke,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Raffineriestraße/Ostbahnbrücke&start=1,
OEFFHALTESTOGD.13930388,13930388,POINT (16.486726513395528 48.205481769523615),Lobaugasse,Lobaugasse,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lobaugasse&start=1,
OEFFHALTESTOGD.13930389,13930389,POINT (16.486519912268545 48.2054338695405),Lobaugasse,Lobaugasse,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lobaugasse&start=1,
OEFFHALTESTOGD.13930390,13930390,POINT (16.491388812765525 48.17765296944167),Lobgrundstraße,Lobgrundstraße,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lobgrundstraße&start=1,
OEFFHALTESTOGD.13930391,13930391,POINT (16.491604412512025 48.17734146949882),Lobgrundstraße,Lobgrundstraße,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lobgrundstraße&start=1,
OEFFHALTESTOGD.13930392,13930392,POINT (16.369029212087007 48.28206297017569),Lohnergasse,Lohnergasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lohnergasse&start=1,
OEFFHALTESTOGD.13930393,13930393,POINT (16.369173012869066 48.28210487008536),Lohnergasse,Lohnergasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lohnergasse&start=1,
OEFFHALTESTOGD.13930394,13930394,POINT (16.395709212031512 48.27142706970885),Lokomotivgasse,Lokomotivgasse,36A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lokomotivgasse&start=1,
OEFFHALTESTOGD.13930395,13930395,POINT (16.39533191314264 48.27096667016574),Lokomotivgasse,Lokomotivgasse,36A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lokomotivgasse&start=1,
OEFFHALTESTOGD.13930396,13930396,POINT (16.383411312494893 48.23598796986381),Lorenz-Böhler-Unfallkrankenhaus,Lorenz-Böhler-Unfallkrankenhaus,5A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lorenz-Böhler-Unfallkrankenhaus&start=1,
OEFFHALTESTOGD.13930397,13930397,POINT (16.383159711999376 48.2364187697442),Lorenz-Böhler-Unfallkrankenhaus,Lorenz-Böhler-Unfallkrankenhaus,"37A,5A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Lorenz-Böhler-Unfallkrankenhaus&start=1,
OEFFHALTESTOGD.13930398,13930398,POINT (16.38255791236848 48.23574266989651),Lorenz-Böhler-Unfallkrankenhaus,Lorenz-Böhler-Unfallkrankenhaus,37A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lorenz-Böhler-Unfallkrankenhaus&start=1,
OEFFHALTESTOGD.13930399,13930399,POINT (16.413127513266687 48.17197996984502),Lorystraße (Grillgasse),Lorystraße (Grillgasse),15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lorystraße&start=1,
OEFFHALTESTOGD.13930400,13930400,POINT (16.414502012018463 48.17165646920983),Lorystraße (Dommesgasse),Lorystraße (Dommesgasse),15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lorystraße&start=1,
OEFFHALTESTOGD.13930401,13930401,POINT (16.41961341226689 48.16628236952791),Anton-Stilling-Platz,Anton-Stilling-Platz,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Stilling-Platz&start=1,
OEFFHALTESTOGD.13930359,13930359,POINT (16.28362641189108 48.13502716979204),Liesing,Liesing,61A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Liesing&start=1,
OEFFHALTESTOGD.13930402,13930402,POINT (16.419523512848137 48.16697136995298),Anton-Stilling-Platz,Anton-Stilling-Platz,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Stilling-Platz&start=1,
OEFFHALTESTOGD.13929534,13929534,POINT (16.299890280765748 48.086569482465826),Mödling Josef-Hyrtl-Platz,Mödling Josef-Hyrtl-Platz,"214,215,216,217,219,269,270",,3,https://anachb.vor.at?P=SQ&input=Mödling%20Josef-Hyrtl-Platz&start=1,
OEFFHALTESTOGD.13929535,13929535,POINT (16.300680781123233 48.08683948196517),Mödling Josef-Hyrtl-Platz,Mödling Josef-Hyrtl-Platz,"214,215,216,217,269,270,303,329",,3,https://anachb.vor.at?P=SQ&input=Mödling%20Josef-Hyrtl-Platz&start=1,
OEFFHALTESTOGD.13929536,13929536,POINT (16.29589279028625 48.09882168359851),Maria Enzersdorf In den Schnablern,Maria Enzersdorf In den Schnablern,206,,3,https://anachb.vor.at?P=SQ&input=Maria%20Enzersdorf%20In%20den%20Schnablern&start=1,
OEFFHALTESTOGD.13929537,13929537,POINT (16.29595568956357 48.098755683316995),Maria Enzersdorf In den Schnablern,Maria Enzersdorf In den Schnablern,206,,3,https://anachb.vor.at?P=SQ&input=Maria%20Enzersdorf%20In%20den%20Schnablern&start=1,
OEFFHALTESTOGD.13929538,13929538,POINT (16.288373877467365 48.08280078593773),Mödling Gretl-Sätz-Steig,Mödling Gretl-Sätz-Steig,"1,207,216,259,261,262,263,264,265,268,269,270",,3,https://anachb.vor.at?P=SQ&input=Mödling%20Gretl-Sätz-Steig&start=1,
OEFFHALTESTOGD.13929539,13929539,POINT (16.288333612375965 48.082800769194286),Mödling Gretl-Sätz-Steig,Mödling Gretl-Sätz-Steig,"1,207,216,259,261,262,263,264,265,268,269,270",,2,https://anachb.vor.at?P=SQ&input=Mödling%20Gretl-Sätz-Steig&start=1,
OEFFHALTESTOGD.13929540,13929540,POINT (16.285211777316878 48.08224268784959),Mödling Jasomirgottgasse,Mödling Jasomirgottgasse,"207,216,259,263,264,265,268,270",,3,https://anachb.vor.at?P=SQ&input=Mödling%20Jasomirgottgasse&start=1,
OEFFHALTESTOGD.13929541,13929541,POINT (16.285085976345464 48.082122687705386),Mödling Jasomirgottgasse,Mödling Jasomirgottgasse,"216,259,263,264,265,270",,3,https://anachb.vor.at?P=SQ&input=Mödling%20Jasomirgottgasse&start=1,
OEFFHALTESTOGD.13929542,13929542,POINT (16.12104470011869 48.113074244619035),Sulz/Wienerwald Wöglerin,Sulz/Wienerwald Wöglerin,251,,3,https://anachb.vor.at?P=SQ&input=Sulz%20(Wienerwald)%20Wöglerin&start=1,
OEFFHALTESTOGD.13929543,13929543,POINT (16.120730300083338 48.113242245606195),Sulz/Wienerwald Wöglerin,Sulz/Wienerwald Wöglerin,251,,3,https://anachb.vor.at?P=SQ&input=Sulz%20(Wienerwald)%20Wöglerin&start=1,
OEFFHALTESTOGD.13929544,13929544,POINT (16.130252399888175 48.11282834206103),Sulz/Wienerwald Stangau,Sulz/Wienerwald Stangau,251,,3,https://anachb.vor.at?P=SQ&input=Sulz%20(Wienerwald)%20Stangau&start=1,
OEFFHALTESTOGD.13929545,13929545,POINT (16.13027039970505 48.1127684415431),Sulz/Wienerwald Stangau,Sulz/Wienerwald Stangau,251,,3,https://anachb.vor.at?P=SQ&input=Sulz%20(Wienerwald)%20Stangau&start=1,
OEFFHALTESTOGD.13929546,13929546,POINT (16.13775339176836 48.101479338928726),Sulz/Wienerwald Schöffelstraße,Sulz/Wienerwald Schöffelstraße,255,,3,https://anachb.vor.at?P=SQ&input=Sulz%20(Wienerwald)%20Schöffelstraße&start=1,
OEFFHALTESTOGD.13929547,13929547,POINT (16.299751212233513 48.08994176984319),Mödling Dr.-Friedrich-Stöhr-Gasse,Mödling Dr.-Friedrich-Stöhr-Gasse,2,,2,https://anachb.vor.at?P=SQ&input=Mödling%20Dr.-Friedrich-Stöhr-Gasse&start=1,
OEFFHALTESTOGD.13929548,13929548,POINT (16.29894271296565 48.090121769434354),Mödling Dr.-Friedrich-Stöhr-Gasse,Mödling Dr.-Friedrich-Stöhr-Gasse,2,,2,https://anachb.vor.at?P=SQ&input=Mödling%20Dr.-Friedrich-Stöhr-Gasse&start=1,
OEFFHALTESTOGD.13929549,13929549,POINT (16.300380012818092 48.082740769756526),Mödling Bezirkshauptmannschaft,Mödling Bezirkshauptmannschaft,3,,2,https://anachb.vor.at?P=SQ&input=Mödling%20Bezirkshauptmannschaft&start=1,
OEFFHALTESTOGD.13929550,13929550,POINT (16.249512780000277 48.085375299569904),Hinterbrühl Gaadner Straße,Hinterbrühl Gaadner Straße,109,,3,https://anachb.vor.at?P=SQ&input=Hinterbrühl%20bei%20Mödling%20Gaadner%20Straße&start=1,
OEFFHALTESTOGD.13929551,13929551,POINT (16.25032117916131 48.08531529950135),Hinterbrühl Gaadner Straße,Hinterbrühl Gaadner Straße,"109,265",,3,https://anachb.vor.at?P=SQ&input=Hinterbrühl%20bei%20Mödling%20Gaadner%20Straße&start=1,
OEFFHALTESTOGD.13929552,13929552,POINT (16.44436629907538 48.110908931586046),Lanzendorf Lindengasse,Lanzendorf Lindengasse,217,,3,https://anachb.vor.at?P=SQ&input=Lanzendorf%20bei%20Wien%20Lindengasse&start=1,
OEFFHALTESTOGD.13929553,13929553,POINT (16.445075999868358 48.11127483185112),Lanzendorf Lindengasse,Lanzendorf Lindengasse,217,,3,https://anachb.vor.at?P=SQ&input=Lanzendorf%20bei%20Wien%20Lindengasse&start=1,
OEFFHALTESTOGD.13929554,13929554,POINT (16.46763289752097 48.361752723288895),Großebersdorf Hauptplatz,Großebersdorf Hauptplatz,501,,3,https://anachb.vor.at?P=SQ&input=Großebersdorf%20(NÖ)%20Hauptplatz&start=1,
